180.76.4.52 - - [02/Jan/2015:00:02:04 -0500] "GET / HTTP/1.1" 301 294 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
190.94.228.247 - - [02/Jan/2015:11:16:01 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.min.js?ver=1.4.9 HTTP/1.1" 200 22995 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
190.94.228.247 - - [02/Jan/2015:11:16:04 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shCore.css HTTP/1.1" 200 2241 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
190.94.228.247 - - [02/Jan/2015:11:16:09 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shThemeDefault.css HTTP/1.1" 200 1407 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
216.92.155.49 - - [02/Jan/2015:11:21:22 -0500] "POST /wp-cron.php?doing_wp_cron=1420215682.2773718833923339843750 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
193.104.41.186 - - [02/Jan/2015:11:21:21 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
162.222.180.182 - - [02/Jan/2015:11:22:05 -0500] "GET / HTTP/1.0" 200 22455 "-" "NerdyBot"
68.180.229.46 - - [02/Jan/2015:11:24:55 -0500] "GET /robots.txt HTTP/1.1" 304 123 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
68.180.229.46 - - [02/Jan/2015:11:24:55 -0500] "GET /cv/cv_public_en_Jonathas.odt HTTP/1.1" 200 43970 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
66.249.64.179 - - [02/Jan/2015:11:25:42 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:11:36:21 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
66.249.64.179 - - [02/Jan/2015:11:47:26 -0500] "GET /projects/ HTTP/1.1" 200 26783 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.179 - - [02/Jan/2015:11:48:50 -0500] "GET /curriculum-vitae/ HTTP/1.1" 200 24414 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.76.4.17 - - [02/Jan/2015:11:50:13 -0500] "GET / HTTP/1.1" 200 24502 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
193.104.41.186 - - [02/Jan/2015:11:56:32 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:11:56:33 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:12:01:36 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:12:01:37 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
66.249.64.171 - - [02/Jan/2015:12:05:11 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.39.219.27 - - [02/Jan/2015:12:09:06 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
5.39.219.27 - - [02/Jan/2015:12:09:07 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
66.249.64.171 - - [02/Jan/2015:12:11:00 -0500] "GET /en/curriculum-vitae/ HTTP/1.1" 301 433 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.175 - - [02/Jan/2015:12:11:01 -0500] "GET /curriculum-vitae/ HTTP/1.1" 200 19343 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:12:16:38 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
216.92.155.49 - - [02/Jan/2015:12:16:39 -0500] "POST /wp-cron.php?doing_wp_cron=1420218999.0970439910888671875000 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
193.104.41.186 - - [02/Jan/2015:12:21:44 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:12:21:45 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
123.125.71.44 - - [02/Jan/2015:12:23:23 -0500] "GET / HTTP/1.1" 200 22522 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
220.181.108.107 - - [02/Jan/2015:12:24:04 -0500] "GET / HTTP/1.1" 200 22522 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.64.179 - - [02/Jan/2015:12:28:13 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
61.240.144.67 - - [02/Jan/2015:12:29:21 -0500] "GET / HTTP/1.0" 200 22455 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
193.104.41.186 - - [02/Jan/2015:12:36:44 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:12:41:49 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:12:41:52 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
83.42.49.162 - - [02/Jan/2015:12:42:42 -0500] "GET / HTTP/1.1" 200 22533 "http://buttons-for-website.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/themes//decoder/style.css HTTP/1.1" 200 3091 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/themes//decoder/lib/superfish.css HTTP/1.1" 200 1137 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/themes//decoder/lib/js/supersubs.js HTTP/1.1" 200 3617 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/themes//decoder/lib/js/jquery-1.2.6.min.js HTTP/1.1" 200 56094 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/themes//decoder/lib/js/superfish.js HTTP/1.1" 200 4026 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/uploads/shadowbox-js/src/shadowbox.css?ver=3.0.3 HTTP/1.1" 200 1054 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/shadowbox-js/css/extras.css?ver=3.0.3.10 HTTP/1.1" 200 485 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/tubepress/src/main/web/css/tubepress.css?ver=4.0.1 HTTP/1.1" 200 1565 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.1 HTTP/1.1" 200 812 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/jetpack/css/jetpack.css?ver=3.2 HTTP/1.1" 200 9517 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/no-ie-welcome/noie.css?ver=4.0.1 HTTP/1.1" 200 596 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/wp-stats/stats-css.css?ver=2.50 HTTP/1.1" 200 773 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 96126 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7518 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.min.js?ver=1.4.9 HTTP/1.1" 200 22994 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.plugin.min.js?ver=1.0 HTTP/1.1" 200 575 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:43 -0500] "GET /wp-content/plugins/tubepress/src/main/web/js/tubepress.js?ver=4.0.1 HTTP/1.1" 200 5610 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/wordpress-code-snippet/scripts/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shCore.css HTTP/1.1" 200 2241 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shThemeDefault.css HTTP/1.1" 200 1407 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.css HTTP/1.1" 200 2241 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shThemeDefault.css HTTP/1.1" 200 1407 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/uploads/shadowbox-js/3127eaded490136b0312be18eec12387.js?ver=3.0.3 HTTP/1.1" 200 42188 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-includes/js/comment-reply.min.js?ver=4.0.1 HTTP/1.1" 200 1074 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20 HTTP/1.1" 200 15567 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/jetpack/modules/photon/photon.js?ver=20130122 HTTP/1.1" 200 1696 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.0.1 HTTP/1.1" 200 9976 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/jetpack/modules/wpgroho.js?ver=4.0.1 HTTP/1.1" 200 1276 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-body-blue.png HTTP/1.1" 200 486 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-box-right.gif HTTP/1.1" 200 346 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-content.gif HTTP/1.1" 200 360 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-header.jpg HTTP/1.1" 200 12339 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-menu-hover-blue.png HTTP/1.1" 200 457 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-form-input.png HTTP/1.1" 200 438 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-form-submit-blue.png HTTP/1.1" 200 555 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-list-item-sidebar-blue.gif HTTP/1.1" 200 357 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-includes/images/rss.png HTTP/1.1" 200 912 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes//decoder/img/bg-footer-wrap-blue.png HTTP/1.1" 200 454 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/themes/decoder/img/creativecommons.png HTTP/1.1" 200 5044 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/styles/jquery.lightbox.min.css HTTP/1.1" 200 1150 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/prev.gif HTTP/1.1" 200 1569 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/loading.gif HTTP/1.1" 200 4295 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/next.gif HTTP/1.1" 200 1557 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
83.42.49.162 - - [02/Jan/2015:12:42:44 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/blank.gif HTTP/1.1" 200 346 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
125.88.147.11 - - [02/Jan/2015:12:51:21 -0500] "GET /robots.txt HTTP/1.1" 200 370 "-" "Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html)"
66.249.64.175 - - [02/Jan/2015:12:58:08 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:13:02:01 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:13:02:02 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:13:02:01 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
146.0.74.208 - - [02/Jan/2015:13:02:57 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
146.0.74.208 - - [02/Jan/2015:13:02:58 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
125.88.147.18 - - [02/Jan/2015:13:18:23 -0500] "GET /tag/sqlite3/ HTTP/1.1" 200 17852 "-" "Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html)"
216.92.155.49 - - [02/Jan/2015:13:18:24 -0500] "POST /wp-cron.php?doing_wp_cron=1420222704.5852940082550048828125 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
157.55.39.62 - - [02/Jan/2015:13:31:38 -0500] "GET /cv/cv_public_ptbr_Jonathas.pdf HTTP/1.1" 200 96531 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.171 - - [02/Jan/2015:13:33:17 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:13:37:08 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:13:37:10 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:13:42:15 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:13:42:16 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
201.7.219.246 - - [02/Jan/2015:13:45:36 -0500] "GET / HTTP/1.1" 301 305 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:13:45:41 -0500] "GET / HTTP/1.1" 200 22533 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:13:45:52 -0500] "GET /wp-content/themes//decoder/style.css HTTP/1.1" 200 3091 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:13:45:52 -0500] "GET /wp-content/themes//decoder/lib/superfish.css HTTP/1.1" 200 1137 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:13:45:52 -0500] "GET /wp-content/uploads/shadowbox-js/src/shadowbox.css?ver=3.0.3 HTTP/1.1" 200 1055 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:13:45:52 -0500] "GET /wp-content/plugins/shadowbox-js/css/extras.css?ver=3.0.3.10 HTTP/1.1" 200 486 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:13:45:52 -0500] "GET /wp-content/plugins/tubepress/src/main/web/css/tubepress.css?ver=4.0.1 HTTP/1.1" 200 1566 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:13:45:52 -0500] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.1 HTTP/1.1" 200 813 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
